poster_url;rt_audience_score;rt_score;genres;Genre_1;Genre_2;Genre_3;imdb_rating;length;rank_in_year;rating;release_date;studio;title;worldwide_gross;year
http://resizing.flixster.com/aeZ5-j-beDNOTPPM0_gbTX0KAbw=/180x266/dkpu1ddg7pbsk.cloudfront.net/movie/10/91/87/10918786_ori.jpg;3.1;6.9;"Fantasy
Family
Adventure";Fantasy;Family;Adventure;6.9;143;3;PG;9-Dec-05;Disney;The Chronicles of Narnia: The Lion, the Witch and the Wardrobe;745011272;2005
http://resizing.flixster.com/fWrTEymRYs82GDjb49Zh7K8d6q8=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/18/94/11189471_ori.jpg;2.9;7.0;"Thriller
Sci-Fi
Adventure";Thriller;Sci-Fi;Adventure;6.5;116;4;PG-13;29-Jun-05;Paramount / DreamWorks;War of the Worlds;591745540;2005
http://resizing.flixster.com/gUZOBF-TrffCG3MellSKNTfZLfc=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/88/11168872_ori.jpg;3.8;7.9;"Fantasy
Family
Adventure";Fantasy;Family;Adventure;7.8;142;2;PG;4-Jun-04;Warner Bros.;Harry Potter and the Prisoner of Azkaban;795634069;2004
http://resizing.flixster.com/LBMRJueU_GtIVb_ZmkS5YcQPd4o=/180x266/dkpu1ddg7pbsk.cloudfront.net/movie/55/34/93/5534930_ori.jpg;3.2;5.2;"Comedy
Adventure
Animation";Comedy;Adventure;Animation;6.0;90;9;PG;1-Oct-04;DreamWorks;Shark Tale;367275019;2004
http://resizing.flixster.com/Vt--2C7r7DDEyOVV_SDpXxkml38=/180x251/dkpu1ddg7pbsk.cloudfront.net/movie/25/37/253795_ori.jpg;3.5;7.7;"Comedy
Animation
Adventure";Comedy;Animation;Adventure;7.2;93;1;PG;19-May-04;DreamWorks;Shrek 2;919838758;2004
http://resizing.flixster.com/cZDf0sYKmn_QfbQ1kVGJOCou9fw=/180x251/dkpu1ddg7pbsk.cloudfront.net/movie/25/43/254313_ori.jpg;3.2;5.3;"Sci-Fi
Adventure
Action";Sci-Fi;Adventure;Action;6.4;124;6;PG-13;28-May-04;Fox;The Day After Tomorrow;544272402;2004
http://resizing.flixster.com/h0n53xP_v-81NZP1OdE2kMkR0ck=/180x266/dkpu1ddg7pbsk.cloudfront.net/movie/10/93/90/10939047_ori.jpg;3.4;8.3;"Animation
Adventure
Action";Animation;Adventure;Action;8.0;115;4;PG;5-Nov-04;Disney / Pixar;The Incredibles;631442092;2004
http://resizing.flixster.com/uEAAP_eXXw44sXo97rQpKX8_Mxs=/180x262/dkpu1ddg7pbsk.cloudfront.net/movie/11/14/67/11146748_ori.jpg;3.6;4.1;"Crime
Comedy
Action";Crime;Comedy;Action;6.5;147;10;R;18-Jul-03;Columbia;Bad Boys II;273339556;2003
http://resizing.flixster.com/Y12rTWfm-gLX5oOVC5-O0SbXOA4=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/65/11176524_ori.jpg;3.3;5.6;"Fantasy
Drama
Comedy";Fantasy;Drama;Comedy;6.7;101;5;PG-13;23-May-03;Universal;Bruce Almighty;484592874;2003
http://resizing.flixster.com/L5mJPRUyA5797vXg9oelqZ7jGMA=/180x261/dkpu1ddg7pbsk.cloudfront.net/movie/10/84/19/10841916_ori.jpg;3.8;8.6;"Comedy
Animation
Adventure";Comedy;Animation;Adventure;8.2;100;2;G;30-May-03;Disney / Pixar;Finding Nemo;867893978;2003
http://resizing.flixster.com/BIJnnVuqUV-FDHiYjNPg0n7Gd0E=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/68/11166861_ori.jpg;3.7;6.4;"History
Drama
Action";History;Drama;Action;7.7;154;6;R;5-Dec-03;Warner Bros.;The Last Samurai;456758981;2003
http://resizing.flixster.com/fhym2r2SVtuOpznC0wdmP5QPUfo=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/64/11166423_ori.jpg;3.7;8.7;"Fantasy
Adventure
Western";Fantasy;Adventure;Western;8.9;201;1;PG-13;17-Dec-03;New Line;The Lord of the Rings: The Return of the King;1119929521;2003
http://resizing.flixster.com/pEUBXjAa_XLWWxFhQUXtbFF8Z6c=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/74/11177479_ori.jpg;3.7;7.4;"Sci-Fi
Adventure
Action";Sci-Fi;Adventure;Action;7.5;134;9;PG-13;2-May-03;Fox;X2;407711549;2003
http://resizing.flixster.com/r8WQfeCkLuFl2EtUnpdPsTGdYck=/180x269/dkpu1ddg7pbsk.cloudfront.net/movie/10/93/34/10933478_ori.jpg;3.1;6.1;"Crime
Adventure
Action";Crime;Adventure;Action;6.1;133;6;PG-13;22-Nov-02;MGM;Die Another Day;431971116;2002
http://resizing.flixster.com/2HoVSGA2nXBuTgBZQ4czXiAUMqQ=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/87/11168797_ori.jpg;3.7;7.2;"Fantasy
Family
Adventure";Fantasy;Family;Adventure;7.3;161;2;PG;15-Nov-02;Warner Bros.;Harry Potter and the Chamber of Secrets;878643482;2002
http://resizing.flixster.com/G2PNS_GykbZtx_u_kQgBFuVkqFE=/180x265/dkpu1ddg7pbsk.cloudfront.net/movie/10/93/89/10938906_ori.jpg;3.6;6.8;"Comedy
Animation
Adventure";Comedy;Animation;Adventure;7.6;81;8;PG;15-Mar-02;20th Century Fox / Blue Sky;Ice Age;383257136;2002
http://resizing.flixster.com/cw5WyryG2pkW2RHN5BVlcMOze3g=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/45/11164554_ori.jpg;3.1;5.2;"Fantasy
Comedy
Action";Fantasy;Comedy;Action;6.0;88;5;PG-13;3-Jul-02;Columbia;Men in Black II;441818803;2002
http://resizing.flixster.com/_wXSfzgg6NXtV4-wqqZPxd-iP6Y=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/03/11170343_ori.jpg;3.4;8.1;"Sci-Fi
Mystery
Action";Sci-Fi;Mystery;Action;7.7;145;10;PG-13;21-Jun-02;DreamWorks / 20th Century Fox;Minority Report;358372926;2002
http://resizing.flixster.com/cyLfP1xi9FRaJZSBoQ-XLFojhiM=/180x268/dkpu1ddg7pbsk.cloudfront.net/movie/10/89/48/10894808_ori.jpg;3.2;6.8;"Thriller
Sci-Fi
Drama";Thriller;Sci-Fi;Drama;6.7;106;7;PG-13;2-Aug-02;Touchstone;Signs;408247917;2002
http://resizing.flixster.com/A47EQAAO1SHIIvN5HrkKfhAGpQk=/180x239/dkpu1ddg7pbsk.cloudfront.net/movie/10/94/47/10944721_ori.jpg;3.3;6.6;"Fantasy
Adventure
Action";Fantasy;Adventure;Action;6.7;142;4;PG;16-May-02;20th Century Fox / Lucasfilm;Star Wars Episode II: Attack of the Clones;649398328;2002
http://resizing.flixster.com/7-lmH9v6jwoPfuJVAIW_YksScrE=/180x263/dkpu1ddg7pbsk.cloudfront.net/movie/10/93/72/10937237_ori.jpg;3.4;5.1;"Thriller
Drama
Crime";Thriller;Drama;Crime;6.7;131;10;R;9-Feb-01;MGM / Universal;Hannibal;351692268;2001
http://resizing.flixster.com/707enQVAvKKChUtNa2LlkpjbRts=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/36/11173610_ori.jpg;3.7;7.1;"Fantasy
Family
Adventure";Fantasy;Family;Adventure;7.5;152;1;PG;16-Nov-01;Warner Bros.;Harry Potter and the Sorcerer's Stone;974733550;2001
http://resizing.flixster.com/05xnBp8MTXrAFuI8u5mLin1TGQ8=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/88/11168887_ori.jpg;3.0;5.2;"Sci-Fi
Adventure
Action";Sci-Fi;Adventure;Action;5.9;92;8;PG-13;18-Jul-01;Universal;Jurassic Park III;368780809;2001
http://resizing.flixster.com/_5J1AMkrOq_CE-En_0dvf2zqD4c=/180x267/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/65/11166524_ori.jpg;3.8;8.0;"Comedy
Animation
Adventure";Comedy;Animation;Adventure;8.1;92;3;G;2-Nov-01;Disney / Pixar;Monsters, Inc.;525366597;2001
http://resizing.flixster.com/SwQ-D3N0_F_IipgA6PV8P4kbETU=/180x259/dkpu1ddg7pbsk.cloudfront.net/movie/31/29/312925_ori.jpg;3.3;4.6;"Romance
Drama
Action";Romance;Drama;Action;6.0;183;6;PG-13;25-May-01;Touchstone;Pearl Harbor;449220945;2001
http://resizing.flixster.com/9081NkYAHXHF4iI9h6sFD6CAQfs=/179x257/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/44/11164477_ori.jpg;2.7;5.5;"Sci-Fi
Adventure
Action";Sci-Fi;Adventure;Action;5.7;119;9;PG-13;27-Jul-01;20th Century Fox;Planet of the Apes;362211740;2001
http://resizing.flixster.com/nr4OyhYALCM7lB_d_923lFEIpfk=/173x270/dkpu1ddg7pbsk.cloudfront.net/movie/25/44/254400_ori.jpg;3.9;7.7;"Comedy
Animation
Adventure";Comedy;Animation;Adventure;7.9;90;4;PG;18-May-01;DreamWorks;Shrek;484409218;2001
http://resizing.flixster.com/UGjywlM8fWTqdKTzTT2FCwN7cm0=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/36/11173659_ori.jpg;3.3;5.2;"Fantasy
Adventure
Action";Fantasy;Adventure;Action;6.3;130;7;PG-13;4-May-01;Universal;The Mummy Returns;433013274;2001
http://resizing.flixster.com/-jcVO9luD6fH9bi4DcbgNY8JQIk=/180x255/dkpu1ddg7pbsk.cloudfront.net/movie/10/92/08/10920812_ori.jpg;3.0;6.2;"Family
Animation
Adventure";Family;Animation;Adventure;6.4;82;5;PG;19-May-00;Disney;Dinosaur;349822765;2000
http://resizing.flixster.com/50a8DXOYOfwUPlzoWtpjoN6qHBQ=/180x256/dkpu1ddg7pbsk.cloudfront.net/movie/25/55/255591_ori.jpg;3.2;5.6;"Fantasy
Family
Comedy";Fantasy;Family;Comedy;6.0;104;6;PG;17-Nov-00;Universal;How the Grinch Stole Christmas;345141403;2000
http://resizing.flixster.com/QvZkjCM-tSJ8ZxFeAFBXlhPhp1Y=/180x258/dkpu1ddg7pbsk.cloudfront.net/movie/25/77/257715_ori.jpg;3.0;6.0;"Thriller
Adventure
Action";Thriller;Adventure;Action;6.0;123;1;PG-13;24-May-00;Paramount;Mission: Impossible II;546388105;2000
http://resizing.flixster.com/N_QI7xIK9FcdKmJQcTzpgU0we4E=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/79/11167915_ori.jpg;3.2;5.5;"Drama
Adventure
Action";Drama;Adventure;Action;6.4;130;8;PG-13;30-Jun-00;Warner Bros.;The Perfect Storm;328718434;2000
http://resizing.flixster.com/EH96EztpCYNTTOKKuWJ4o3OVe6U=/180x264/dkpu1ddg7pbsk.cloudfront.net/movie/34/35/84/3435848_ori.jpg;3.1;5.5;"Mystery
Horror
Drama";Mystery;Horror;Drama;6.6;130;10;PG-13;21-Jul-00;DreamWorks / Fox;What Lies Beneath;291420351;2000
http://resizing.flixster.com/-K3-lemv2IjCIxyfWNB4b5oscBQ=/180x254/dkpu1ddg7pbsk.cloudfront.net/movie/62/99/74/6299748_ori.jpg;3.1;5.7;"Romance
Fantasy
Comedy";Romance;Fantasy;Comedy;6.4;127;4;PG-13;15-Dec-00;Paramount;What Women Want;374111707;2000
http://resizing.flixster.com/vMvg0TJUjn0dH8QxT6FD7RXXOWw=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/75/11177551_ori.jpg;3.7;7.0;"Sci-Fi
Adventure
Action";Sci-Fi;Adventure;Action;7.4;104;9;PG-13;14-Jul-00;Fox;X-Men;296339527;2000
http://resizing.flixster.com/V4Imv8fYpxYEG61UQbltX41dHWU=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/00/11170075_ori.jpg;3.3;6.0;"Comedy
Adventure
Action";Comedy;Adventure;Action;6.6;95;10;PG-13;11-Jun-99;New Line Cinema;Austin Powers: The Spy Who Shagged Me;312016858;1999
http://resizing.flixster.com/MQ1yf_XKOjCb3xxcePb_IykeNT0=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/37/11173724_ori.jpg;3.3;7.1;"Romance
Drama
Comedy";Romance;Drama;Comedy;7.0;124;7;PG-13;28-May-99;Universal Pictures;Notting Hill;363889678;1999
http://resizing.flixster.com/teLjRk35zoOC0SMhuuN6PfPoP7A=/168x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/30/11163090_ori.jpg;3.3;5.8;"Fantasy
Adventure
Action";Fantasy;Adventure;Action;6.6;136;1;PG;19-May-99;20th Century Fox / Lucasfilm;Star Wars Episode I: The Phantom Menace;924317558;1999
http://resizing.flixster.com/DeinPHimwtK2lheePZggxU_9H4c=/180x255/dkpu1ddg7pbsk.cloudfront.net/movie/25/12/251223_ori.jpg;3.2;7.6;"Drama
Animation
Adventure";Drama;Animation;Adventure;7.2;88;5;G;18-Jun-99;Walt Disney Pictures;Tarzan;448191819;1999
http://resizing.flixster.com/cRaM9lgsQjBfBrzl3cSzZ-gPuE4=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/88/11168892_ori.jpg;3.4;5.7;"Fantasy
Adventure
Action";Fantasy;Adventure;Action;7.0;125;6;PG-13;7-May-99;Universal Pictures;The Mummy;415933406;1999
http://resizing.flixster.com/7Cy6R8bBtBVnay-lLMPoHrwQ-ik=/180x266/dkpu1ddg7pbsk.cloudfront.net/movie/25/38/253818_ori.jpg;3.8;7.6;"Thriller
Mystery
Drama";Thriller;Mystery;Drama;8.2;107;2;PG-13;6-Aug-99;Hollywood Pictures;The Sixth Sense;672806292;1999
http://resizing.flixster.com/EEJTXKCfG2lPxAXxu-YuJW2MN9Y=/180x269/dkpu1ddg7pbsk.cloudfront.net/movie/10/93/21/10932170_ori.jpg;3.0;5.7;"Crime
Adventure
Action";Crime;Adventure;Action;6.4;128;8;PG-13;19-Nov-99;Metro-Goldwyn-Mayer;The World Is Not Enough;361832400;1999
http://resizing.flixster.com/apFWspLgFG0LJBKt2Y_-vRJUwoM=/180x257/dkpu1ddg7pbsk.cloudfront.net/movie/10/93/63/10936392_ori.jpg;3.5;8.6;"Comedy
Animation
Adventure";Comedy;Animation;Adventure;7.9;92;3;G;24-Nov-99;Walt Disney Pictures / Pixar;Toy Story 2;485015179;1999
http://resizing.flixster.com/gOA73MRHwCl1cVsjRYTQyi4LisM=/180x256/dkpu1ddg7pbsk.cloudfront.net/movie/10/93/89/10938947_ori.jpg;3.3;7.9;"Comedy
Animation
Adventure";Comedy;Animation;Adventure;7.2;95;5;G;25-Nov-98;Walt Disney Pictures / Pixar;A Bug's Life;363398565;1998
http://resizing.flixster.com/QUirFk3ccr_LFPnojKhCtmOHkFA=/180x253/dkpu1ddg7pbsk.cloudfront.net/movie/55/05/68/5505685_ori.jpg;3.5;5.2;"Sci-Fi
Adventure
Action";Sci-Fi;Adventure;Action;6.6;151;1;PG-13;1-Jul-98;Touchstone Pictures;Armageddon;553709788;1998
http://resizing.flixster.com/FOPaOdOF9ov5xps6xQMqZCnl7is=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/97/11169780_ori.jpg;2.9;5.8;"Sci-Fi
Drama
Action";Sci-Fi;Drama;Action;6.1;120;6;PG-13;8-May-98;DreamWorks Pictures / Paramount Pictures;Deep Impact;349464664;1998
http://resizing.flixster.com/HRV9G6-kcJ-Fsycsth8JR0GqP68=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/80/11178097_ori.jpg;2.8;5.3;"Fantasy
Family
Comedy";Fantasy;Family;Comedy;5.3;85;8;PG-13;26-Jun-98;20th Century Fox;Dr. Dolittle;294456605;1998
http://resizing.flixster.com/2BsexQCiFCXVsKwiYbiqRysv-dk=/180x249/dkpu1ddg7pbsk.cloudfront.net/movie/25/99/259919_ori.jpg;2.5;4.0;"Thriller
Sci-Fi
Action";Thriller;Sci-Fi;Action;5.3;139;3;PG-13;20-May-98;TriStar Pictures;Godzilla;379014294;1998
http://resizing.flixster.com/TfYg5GP3d0N5VFCIdczSqrcxQWY=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/00/11170039_ori.jpg;3.3;5.8;"Thriller
Crime
Action";Thriller;Crime;Action;6.6;127;10;R;10-Jul-98;Warner Bros.;Lethal Weapon 4;285444603;1998
http://resizing.flixster.com/_UoZLlmHv08EAQNXKLvIUM0gWck=/180x255/dkpu1ddg7pbsk.cloudfront.net/movie/11/14/84/11148476_ori.jpg;3.4;7.5;"Family
Animation
Adventure";Family;Animation;Adventure;7.5;88;7;G;19-Jun-98;Walt Disney Pictures;Mulan;304320254;1998
http://resizing.flixster.com/BLCyiFNFpYFbQJa6D_oT9LFCzWw=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/97/11169791_ori.jpg;4.0;8.6;"War
Drama
Action";War;Drama;Action;8.6;169;2;R;24-Jul-98;DreamWorks Pictures / Paramount Pictures;Saving Private Ryan;481840909;1998
http://resizing.flixster.com/GcwTacz8zq3d34rR2QISbe4U0hQ=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/61/11176194_ori.jpg;3.4;8.3;"Romance
Drama
Comedy";Romance;Drama;Comedy;7.2;123;9;R;8-Jan-99;Miramax Films / Universal Pictures;Shakespeare in Love;289317794;1998
http://resizing.flixster.com/mTOEf-_CLwT12bPAsM0Y3DiR54U=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/93/11169367_ori.jpg;3.2;7.0;"Drama
Adventure
Action";Drama;Adventure;Action;6.4;124;5;R;25-Jul-97;Columbia Pictures;Air Force One;315156409;1997
http://resizing.flixster.com/4QEk9-zMgCwRs1Ycg2SUn023B4E=/180x262/dkpu1ddg7pbsk.cloudfront.net/movie/55/35/60/5535608_ori.jpg;3.5;7.2;"Romance
Drama
Comedy";Romance;Drama;Comedy;7.8;139;6;PG-13;25-Dec-97;TriStar Pictures;As Good as It Gets;314178011;1997
http://resizing.flixster.com/zsw3FoPOaNxEVbYuX2tdKFcIpqI=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/94/11169462_ori.jpg;3.7;6.3;"Sci-Fi
Adventure
Action";Sci-Fi;Adventure;Action;7.6;126;9;PG-13;9-May-97;Columbia Pictures;The Fifth Element;263920180;1997
http://resizing.flixster.com/w_DBGtkJdEgKy7cp4vImJQKlSEI=/179x257/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/47/11164761_ori.jpg;3.3;7.6;"Music
Drama
Comedy";Music;Drama;Comedy;7.2;91;10;R;19-Sep-97;Fox Searchlight Pictures;The Full Monty;257850122;1997
http://resizing.flixster.com/gHDeeV4CkhEu7y5M63csUh5ZXs0=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/88/11168888_ori.jpg;3.2;5.6;"Sci-Fi
Adventure
Action";Sci-Fi;Adventure;Action;6.5;129;2;PG-13;23-May-97;Universal Pictures;The Lost World: Jurassic Park;618638999;1997
http://resizing.flixster.com/XwjEAjztVxVgC_1cxC-0LFvi25s=/180x256/dkpu1ddg7pbsk.cloudfront.net/movie/10/91/35/10913520_ori.jpg;3.1;6.0;"Thriller
Adventure
Action";Thriller;Adventure;Action;6.5;119;4;PG-13;19-Dec-97;United Artists;Tomorrow Never Dies;333011068;1997
http://resizing.flixster.com/FE7P1JgZ3QaVmRG2CBu9NGLyaXE=/180x253/dkpu1ddg7pbsk.cloudfront.net/movie/25/28/252816_ori.jpg;2.9;5.3;"Family
Comedy
Adventure";Family;Comedy;Adventure;5.6;103;6;G;27-Nov-96;Walt Disney Pictures;101 Dalmatians;320689294;1996
http://resizing.flixster.com/kAc1eecSvRe7HBvMQtdQ3Aqx5YQ=/180x245/dkpu1ddg7pbsk.cloudfront.net/movie/27/12/271217_ori.jpg;2.8;4.9;"Mystery
Drama
Action";Mystery;Drama;Action;6.0;115;10;R;21-Jun-96;Warner Bros.;Eraser;242295562;1996
http://resizing.flixster.com/2CYkXpNsZUE9C27PsXgX5UZBcKI=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/67/11176784_ori.jpg;3.5;6.3;"Sci-Fi
Adventure
Action";Sci-Fi;Adventure;Action;6.9;145;1;PG-13;3-Jul-96;20th Century Fox;Independence Day;817400891;1996
http://resizing.flixster.com/jd2BYtf2ewOTB-VFRdjAZ3wUqCc=/180x261/dkpu1ddg7pbsk.cloudfront.net/movie/26/81/268123_ori.jpg;3.3;7.4;"Romance
Drama
Comedy";Romance;Drama;Comedy;7.3;139;9;R;13-Dec-96;TriStar Pictures;Jerry Maguire;273552592;1996
http://resizing.flixster.com/8tTdDDMRCVFg_c0XRiSVkO-_6dA=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/97/11169789_ori.jpg;3.3;5.9;"Thriller
Adventure
Action";Thriller;Adventure;Action;7.1;110;3;PG-13;22-May-96;Paramount Pictures;Mission: Impossible;457696359;1996
http://resizing.flixster.com/l5o6CPeWggfSLIJHA-z_rlqO1ZM=/180x258/dkpu1ddg7pbsk.cloudfront.net/movie/11/15/56/11155631_ori.jpg;3.1;7.1;"Family
Drama
Animation";Family;Drama;Animation;6.9;91;5;G;21-Jun-96;Walt Disney Pictures;The Hunchback of Notre Dame;325338851;1996
http://resizing.flixster.com/KPKB9efvzzdAsBAJqM7dhvkC6xE=/180x266/dkpu1ddg7pbsk.cloudfront.net/movie/25/91/259122_ori.jpg;2.9;5.9;"Sci-Fi
Romance
Comedy";Sci-Fi;Romance;Comedy;5.5;95;8;PG-13;28-Jun-96;Universal Pictures;The Nutty Professor;273961019;1996
http://resizing.flixster.com/DHwVTSAKf5YJpqnYpB7an_ZQNiI=/180x266/dkpu1ddg7pbsk.cloudfront.net/movie/10/87/70/10877064_ori.jpg;3.6;6.6;"Thriller
Adventure
Action";Thriller;Adventure;Action;7.4;136;4;R;7-Jun-96;Hollywood Pictures;The Rock;335062621;1996
http://resizing.flixster.com/7xwAEq5tJYTJNysiwjmnyQM9AfQ=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/18/08/11180828_ori.jpg;3.2;6.0;"Drama
Adventure
Action";Drama;Adventure;Action;6.2;113;2;PG-13;10-May-96;Warner Bros. / Universal Pictures;Twister;494471524;1996
http://resizing.flixster.com/aop-iWekWUu1cQIh2j_8N9Iumqg=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/56/11175692_ori.jpg;3.6;8.1;"History
Drama
Adventure";History;Drama;Adventure;7.6;140;3;PG;30-Jun-95;Universal Pictures / Imagine Entertainment;Apollo 13;353471312;1995
http://resizing.flixster.com/1bwQl51pPPU40stzBAVIeCsBrv4=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/45/11164555_ori.jpg;2.9;5.2;"Fantasy
Adventure
Action";Fantasy;Adventure;Action;5.4;121;6;PG-13;16-Jun-95;Warner Bros. / PolyGram;Batman Forever;336529144;1995
http://resizing.flixster.com/POltQfwJ3nkqQ69SblWNAiBqjUg=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/18/00/11180091_ori.jpg;3.0;4.8;"Fantasy
Family
Comedy";Fantasy;Family;Comedy;6.0;100;8;PG;26-May-95;Universal Pictures;Casper;287928194;1995
http://resizing.flixster.com/KPcSTks-fiNiJEtn4VaLmadkWTQ=/179x257/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/48/11164823_ori.jpg;3.6;5.7;"Thriller
Adventure
Action";Thriller;Adventure;Action;7.6;131;1;R;19-May-95;20th Century Fox / Cinergi Pictures;Die Hard with a Vengeance;366101766;1995
http://resizing.flixster.com/DBrbUmuKblFWFTTJSZpaqms_Atw=/180x263/dkpu1ddg7pbsk.cloudfront.net/movie/26/66/266699_ori.jpg;3.4;6.9;"Thriller
Adventure
Action";Thriller;Adventure;Action;7.2;130;4;PG-13;17-Nov-95;United Artists;GoldenEye;352194034;1995
http://resizing.flixster.com/ZfAgDI0I7ZvGR4einB6qCg6zixE=/180x268/dkpu1ddg7pbsk.cloudfront.net/movie/56/79/73/5679734_ori.jpg;3.2;5.6;"Fantasy
Family
Adventure";Fantasy;Family;Adventure;6.8;104;10;PG;15-Dec-95;TriStar Pictures;Jumanji;262797249;1995
http://resizing.flixster.com/nabwuKMhFJVBKyOntBtW8TC9rgE=/180x254/dkpu1ddg7pbsk.cloudfront.net/movie/25/15/251508_ori.jpg;3.2;6.0;"Drama
Animation
Adventure";Drama;Animation;Adventure;6.6;81;5;G;23-Jun-95;Walt Disney Pictures;Pocahontas;346079773;1995
http://resizing.flixster.com/Lzf28cq9sH6ej5Be2uCQfIYWtIw=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/67/11166782_ori.jpg;4.1;7.6;"Mystery
Drama
Thriller";Mystery;Drama;Thriller;8.7;127;7;R;22-Sep-95;New Line Cinema;Seven;327311859;1995
http://resizing.flixster.com/Rw9DiBAFGZ2nsMie2He5iaDVuY0=/180x256/dkpu1ddg7pbsk.cloudfront.net/movie/10/93/63/10936393_ori.jpg;3.7;9.0;"Comedy
Animation
Adventure";Comedy;Animation;Adventure;8.3;81;2;G;22-Nov-95;Walt Disney Pictures / Pixar;Toy Story;361958736;1995
http://resizing.flixster.com/n8sCbuHQIvYL0ST70ojPiLSJBPE=/180x267/dkpu1ddg7pbsk.cloudfront.net/movie/25/75/257591_ori.jpg;2.6;5.2;"Sci-Fi
Adventure
Action";Sci-Fi;Adventure;Action;6.1;135;9;PG-13;28-Jul-95;Universal Pictures;Waterworld;264218220;1995
http://resizing.flixster.com/zl3hhQbg99652lCvdeVO1WQLX9k=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/97/11169778_ori.jpg;3.4;6.9;"Drama
Crime
Action";Drama;Crime;Action;6.9;141;10;PG-13;3-Aug-94;Paramount Pictures;Clear and Present Danger;215887717;1994
http://resizing.flixster.com/9KWUEdV4iTDIO1-rPzvXG_zZ0kY=/180x233/dkpu1ddg7pbsk.cloudfront.net/movie/28/17/281725_ori.jpg;3.2;7.6;"Romance
Drama
Comedy";Romance;Drama;Comedy;7.1;117;8;R;15-Apr-94;Gramercy Pictures / PolyGram;Four Weddings and a Funeral;245700832;1994
http://resizing.flixster.com/ZxlnxSw7y8cjMcIHxxYeQtfCkag=/179x257/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/47/11164772_ori.jpg;3.3;7.9;"Thriller
Crime
Action";Thriller;Crime;Action;7.2;116;5;R;10-Jun-94;20th Century Fox;Speed;350448145;1994
http://resizing.flixster.com/JtWm1oHyUAOKSMsGLWYkLdMW_Jw=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/99/11179944_ori.jpg;2.5;3.7;"Fantasy
Family
Comedy";Fantasy;Family;Comedy;4.8;91;6;PG;27-May-94;Universal Pictures / Amblin Entertainment;The Flintstones;341631208;1994
http://resizing.flixster.com/pEnfXxWXRon3WdJte88vc29eNeE=/180x267/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/04/11160477_ori.jpg;4.0;8.2;"Drama
Animation
Adventure";Drama;Animation;Adventure;8.5;89;1;G;24-Jun-94;Walt Disney Pictures;The Lion King;768625889;1994
http://resizing.flixster.com/UkWsxmPaqE95aoxRz35kbVHPiqk=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/39/11173943_ori.jpg;3.2;6.4;"Fantasy
Crime
Comedy";Fantasy;Crime;Comedy;6.8;101;4;PG-13;29-Jul-94;New Line Cinema;The Mask;351583407;1994
